Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
xaxrxf.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5w5xvql81.ukit.me,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
irs.gov.grants-tax.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
shinigamilayte1234.clickfunnels.com,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
telstra-102148.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
link.space,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1
load-page-1000452879.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
l.wl.co,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
currentlysigninyahoo.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
blockchainloginss.webflow.io,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
outsourcingfirm2014.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
track-lx92f9.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
smsmail.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
us132251pkg.top,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
skyweely.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
home-101142.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
sigulacuo.cn,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
mondiairelay-aide.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
dgtnmhdfgnh.w3spaces.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
anjalijha167.github.io,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
att-109964.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
home-tzer-io-start.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
vs1685703841.sur.3.votresite.ca,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pathaksinternational.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
pub-ec756871e9fc4365b71440c42a889801.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
link.edgepilot.com,0,0,1,3,1,0,1,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
trazorhardwwalet.webflow.io,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
prpostfe.vip,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ezdrive.com-mkzv.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
en-metamask-cdn.teachable.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
usps.com-tracking-usxxwe.cc,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
firebeplyostigtehos.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
co-claro-ap.replit.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
103.189.235.156,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
btmail0.komi.io,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
tuttich.grocelet.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1
commande-relaymondial.info,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
juno-mail-102535.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
bgrectbzzz.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
postofficeg.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
security-auth-device.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
netzero-webmail-105996.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
urlra.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
review-c09b5.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,0,0,1,1,1
stephen55687.github.io,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
gam-impianti.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
document-download-902123.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
schlclonesrvicefr.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
stonex-payments.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
renouvellement-authentification.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ais-i2.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
lcnlu.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mainnet-activate.pages.dev,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
10000090.myportfolio.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
juno-server-100243.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
imfos-fresh-site.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
usps.com-tracknxl.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
newaddsystemmanagereccoveryzonepanelintlservicepymntnewdatabase.eventosperspectiva.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
apps---trezor-io-start.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
script.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,0,0,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
pub-a017bd9f9dc6498183af41770490c482.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
messagerie8.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
skatteetateennoo.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
pub-36ad9f0ba5ac48abafb6762745b544f0.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
976tep2sg8.vk.com,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1
zuza.stefek.szczecin.pl,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
evri.switch-your-slot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
0jg4y.icu,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
sodasoftheworldrivefr.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,1,1
xl07yz.webwave.dev,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
fhvresver.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
btmaildjh232.w3spaces.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
bloscksdagnetwork.pages.dev,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
tunmagakunesine.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
3d1d6f82.documentreviews.pages.dev,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1
itrostcapitilogzn.webflow.io,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
currentlyattstudiofolder0089000000.weebly.com,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
zpr.io,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
pub-62e3121f56cf4b309d0d9fdb688471c0.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,0,0,1,0,1
creditiperhabbogratissicuro100.blogspot.it,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
currently62384.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
welcome-suite.github.io,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
fr-shumy.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
btadminsever33.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
paraisodosorriso.com.br,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
newburycafe.co.za,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
kdkdesign.biz,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
phantom-wallemozila.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
script.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
free-5497188.webadorsite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
klhky8787.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1
uspslij.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
pub-9da9fcc95242493181d361551bbf173f.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
vistory.com,0,0,1,10,0,0,0,0,1,1,1,0,0,1,0,1
pub-e93a3d69872a459996f41660cd6c10b5.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
myfirstproject.pages.dev,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
live-itrustcapital-auth.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
fuellgr.servebbs.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
ezdrive.com-seev.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
fenohebnpapp.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
bafybeict4xze3mpkx4t3fgwpugpyuxry5s6gi2kzy57xbqi5xjeew3dvci.ipfs.flk-ipfs.xyz,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
webpage.batianhu.cn,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
mint.mongrels.xyz,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-4850683a857240539460d6f3458b4006.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
mant-bancaweb-cx6-third.azurewebsites.net,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
e-zpassvde.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
plum-binder-6795.typedream.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
grwebsites.com,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,1
ytyujtduyriuyiuiu.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
marteeletronica.com,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
l.wl.co,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1
247loanpros.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
realorigin.org,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
mail-106990.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
kemsnzxsewoeir.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
wbvyurzvvv.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
q6i3y.wang,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
d2t9mg04.na1.hubspotlinksstarter.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
pes.smart.sa,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
bafybeight5dmd2w3tp5upk367tortr3qlxdrx6ykl6yeci3j3m6vam6r7u.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
allegrolokalnie.x0y19p13.shop,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,0,0,1,0,1
accounts.adsg00gle.site,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
easying-f3b8c.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
mufeed.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
kreelo098.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-05123ead8ec64d368b382b2391a70102.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
trezorwallet-assetssafe.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
xyd14.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
obnova-zakaznik.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
botbancopan.multidadosti.com.br,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
uijdy789wedkoldmid.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
tatfxbwed.xin,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
hisoftsxwnf.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
anatheorisi.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ledgercomstart--cdn-sso.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
ipfs.best-practice.se,0,0,1,3,0,0,0,1,1,1,1,0,0,1,0,1
shoppy.gg,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
jefferson-technology.com,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
bafybeic7g6dqi6rg2brdgelnz5o2wmvaqaviroov4e7jukcdjhrqlsfiwa.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
pageseuc1.actmkt.com,0,0,1,3,0,0,1,0,1,1,1,0,0,1,0,1
usps.com-trackkyo.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
my.visme.co,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
google.com,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1
sfedg.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
packett-id.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-ba357d95075c4d879b3d01b38b24ecc6.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
livraison-redistribution.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
caupdatevo.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
login.stratro.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
peppertreepatch.com,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
ueiowo.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
membership-shaw.netsons.org,0,0,1,2,0,0,0,1,1,1,1,0,0,1,0,1
platfoamattwide.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
uspswani.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
hmhfyritngd.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
muybbtemail9on28s.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-9dd1b7a023234655ba08c72873ccc3a7.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
choisirheure.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
alfolw.dk,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1
skywithus.com:443,0,0,1,2,0,0,0,0,1,1,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,1,1
mrelay.portailcolis.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.com-tracking-helpsog.cc,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
bafybeieev4ojcpv3zhhvr2ahz2hnmlqwwse6c6car5qxwjqdtvdebtgjvm.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
shope-my.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
dqsdazd-zadaa.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
szjxww.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
balsiger.link,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
ezdrive.com-king.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
coujimade.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
busdmpunew.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
attmailupdatter.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
faktureringsfe.wpenginepowered.com,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackulv.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
inboxpeople.square.site,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
igiftpack.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
mxestafr.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
pub-ced63b7b99dc4dd882b4e84eacc3e732.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
docs--wallet-connct.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
pub-bef3992943244363b4685f628765faa7.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
ourtimenewsee.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
juno-102123.square.site,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
uspsvip-backim.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
shaw-106541.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hissing-airline-quick.on-fleek.app,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
pub-cac4803317144e718207a151636f55a5.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
cancellnsccu-acessonline.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
7txhjdncdblxdco3c.square.site,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
claroutmservice.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
authenticate-user-online.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
maocatcoin.pages.dev,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
allegrolokalnie.kategorie-promowane-artykuly-151.shop,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
bt-108810.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
demo-tailwind-sooty.vercel.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-db912107348f4b82b34f036240f517f3.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
citasdecertificadodigital.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
